mean_train_loss,mean_val_loss,train_acc,val_acc
0.6894691586494446,1.1160218715667725,0.7990277317423489,0.6383731211317418
0.6692538857460022,1.1132848262786865,0.8059882885868965,0.6414677276746242
0.6497052311897278,1.1112910509109497,0.8130593304607225,0.6432360742705571
0.6307177543640137,1.1094107627868652,0.8190255220417634,0.6445623342175066
0.6121698021888733,1.1075942516326904,0.826428019003425,0.6463306808134395
0.5943045616149902,1.1060881614685059,0.8343829411114794,0.647656940760389
0.5770856738090515,1.1050631999969482,0.8421168931609767,0.6489832007073386
0.5603677034378052,1.1042286157608032,0.848193569771296,0.652077807250221
0.5442190170288086,1.1037551164627075,0.854822671528008,0.6551724137931034
0.5285161733627319,1.103433609008789,0.8604574080212132,0.6551724137931034
0.513225793838501,1.1035336256027222,0.8656502043973041,0.6569407603890363
0.4985170364379883,1.1033949851989746,0.8710639708319523,0.6573828470380194
0.48422858119010925,1.1034767627716064,0.8743785217103083,0.6573828470380194
0.4702250361442566,1.103851556777954,0.8790188929400067,0.6573828470380194
0.4567185044288635,1.1038357019424438,0.8841012042868192,0.6582670203359858
0.4435274302959442,1.1047890186309814,0.8895149707214672,0.6578249336870027
0.43090176582336426,1.1053720712661743,0.8947077670975583,0.6595932802829354
0.41837185621261597,1.1057599782943726,0.8985747431223069,0.6595932802829354
0.40633612871170044,1.1080371141433716,0.9025522041763341,0.6618037135278515
0.39464491605758667,1.1083638668060303,0.9059772400839686,0.6618037135278515
0.38321226835250854,1.1104508638381958,0.9108385813722241,0.6635720601237842
0.3722524046897888,1.111686110496521,0.9134902220749088,0.6631299734748011
0.3614571690559387,1.1145082712173462,0.9173571980996575,0.6622458001768347
0.35113397240638733,1.1163969039916992,0.9216661142415202,0.6640141467727675
0.3410748243331909,1.1188852787017822,0.9247596950613192,0.6648983200707339
0.33126476407051086,1.1216163635253906,0.9294000662910176,0.6648983200707339
0.32172662019729614,1.1237540245056152,0.9327146171693735,0.6671087533156499
0.3124522268772125,1.1267143487930298,0.9360291680477295,0.6653404067197171
0.3035339415073395,1.1289386749267578,0.9390122638382499,0.6648983200707339
0.294805645942688,1.1318968534469604,0.940890509335985,0.667550839964633
0.28648340702056885,1.1343971490859985,0.9429897248922771,0.667550839964633
0.27824464440345764,1.1370253562927246,0.946083305712076,0.6666666666666666
0.27031415700912476,1.1404048204421997,0.9486244613854823,0.6679929266136163
0.26259085536003113,1.1429154872894287,0.9517180422052812,0.6679929266136163
0.25520068407058716,1.1454017162322998,0.95481162302508,0.6684350132625995
0.24793916940689087,1.1486846208572388,0.9571318086399293,0.6688770999115826
0.24101191759109497,1.1510652303695679,0.9587890840791072,0.667550839964633
0.2341991513967514,1.1543136835098267,0.961219754723235,0.6684350132625995
0.22763147950172424,1.1572036743164062,0.9636504253673627,0.6671087533156499
0.22121576964855194,1.1606624126434326,0.9654181858358193,0.6702033598585323
0.21513906121253967,1.1631784439086914,0.9672964313335543,0.6706454465075155
0.20917120575904846,1.1667969226837158,0.9688432217434537,0.6706454465075155
0.20343351364135742,1.169472336769104,0.9701690420947962,0.6728558797524314
0.19793373346328735,1.1737697124481201,0.9712738923875814,0.6728558797524314
0.19254715740680695,1.1769710779190063,0.9729311678267595,0.6715296198054819
0.18739235401153564,1.1797447204589844,0.9738150480609877,0.6724137931034483
0.18240560591220856,1.1835663318634033,0.9753618384708872,0.6702033598585323
0.1775582730770111,1.1867930889129639,0.976356203734394,0.6715296198054819
0.17292433977127075,1.1907765865325928,0.9773505689979007,0.6702033598585323
0.16835612058639526,1.193782925605774,0.978013479173572,0.6715296198054819
0.1640460044145584,1.1967148780822754,0.9788973594078002,0.6715296198054819
0.15982995927333832,1.20073664188385,0.9800022097005856,0.6728558797524314
